Z	charge	l	mult	delta	spread	term	parent	language	n_lo	n_hi	members	limit	limit_label	limit_status	delta_status	span	cell_exists	delta_mean	delta_asym	R_status	file
35	4	1	3	1.77633	0.04162	3D		LS	5	5	3	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.76491	1.78001	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	1	3	1.75319	0.05110	3P		LS	5	5	3	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.75335	1.77898	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	1	3	1.71277	0.00000	3S		LS	5	5	1	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.71277	1.71277	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	2	1	1.05822	0.00000	1D*		LS	4	4	1	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.05822	1.05822	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	2	1	1.09004	0.00000	1F*		LS	4	4	1	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.09004	1.09004	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	2	1	1.06713	0.00000	1P*		LS	4	4	1	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.06713	1.06713	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	2	3	1.14883	0.03242	3D*		LS	4	4	3	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.14696	1.16224	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	2	3	1.19874	0.02230	3F*		LS	4	4	3	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.20011	1.21195	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	4	2	3	1.08818	0.02732	3P*		LS	4	4	3	385390.0	Br_V_(4p_2P*<1/2>)	forced — sole published limit	usable	single-n	yes	1.08954	1.10388	RINF — mass not in table (flagged)	spectra_raw/queue2/BrIV.tsv
35	5	0	2	1.79549	0.00000	2S		LS	5	5	1	480670.0	Br_VI_(4s2_1S<0>)	forced — sole published limit	usable	single-n	yes	1.79549	1.79549	RINF — mass not in table (flagged)	spectra_raw/queue2/BrV.tsv
35	5	1	2	1.60332	0.01528	2P*		LS	4	4	2	480670.0	Br_VI_(4s2_1S<0>)	forced — sole published limit	usable	single-n	yes	1.60332	1.61096	RINF — mass not in table (flagged)	spectra_raw/queue2/BrV.tsv
35	5	2	2	0.93686	0.00326	2D		LS	4	4	2	480670.0	Br_VI_(4s2_1S<0>)	forced — sole published limit	usable	single-n	yes	0.93686	0.93849	RINF — mass not in table (flagged)	spectra_raw/queue2/BrV.tsv
35	6	1	1	1.32859	0.00000	1P*		LS	4	4	1	704850.0	Br_VII_(4s_2S<1/2>)	forced — sole published limit	usable	single-n	yes	1.32859	1.32859	RINF — mass not in table (flagged)	spectra_raw/queue2/BrVI.tsv
35	6	1	3	1.43064	0.01512	3P*		LS	4	4	3	704850.0	Br_VII_(4s_2S<1/2>)	forced — sole published limit	usable	single-n	yes	1.42861	1.43516	RINF — mass not in table (flagged)	spectra_raw/queue2/BrVI.tsv
35	6	2	3	0.85687	0.00316	3D		LS	4	4	3	704850.0	Br_VII_(4s_2S<1/2>)	forced — sole published limit	usable	single-n	yes	0.85666	0.85813	RINF — mass not in table (flagged)	spectra_raw/queue2/BrVI.tsv
36	1	0	2			2[1/2]*	2P*<1/2>	jK	5	20	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	0	2	3.10103	0.10812	2[3/2]*	2P*<3/2>	jK	5	20	32	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	3.09726	3.10252	R_M	spectra_raw/queue2/KrI.tsv
36	1	1	0			(1/2,1/2)*		jj	5	6	0	112914.433	Kr_II_(4p5_2P*<3/2>)	forced — sole published limit	unusable — no members below limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	1	0			(1/2,3/2)*		jj	5	19	0	112914.433	Kr_II_(4p5_2P*<3/2>)	forced — sole published limit	unusable — no members below limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	1	0			(3/2,1/2)*		jj	5	8	0	112914.433	Kr_II_(4p5_2P*<3/2>)	forced — sole published limit	unusable — no members below limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	1	0			(5/2,3/2)*		jj	5	8	0	112914.433	Kr_II_(4p5_2P*<3/2>)	forced — sole published limit	unusable — no members below limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	1	2			2[1/2]	2P*<1/2>	jK	5	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	1	2	2.54309	0.64668	2[1/2]	2P*<3/2>	jK	5	20	32	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	2.58202	2.52460	R_M	spectra_raw/queue2/KrI.tsv
36	1	1	2			2[3/2]	2P*<1/2>	jK	5	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	1	2	2.59629	0.13251	2[3/2]	2P*<3/2>	jK	5	20	32	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	2.59542	2.59229	R_M	spectra_raw/queue2/KrI.tsv
36	1	1	2	2.62770	0.07442	2[5/2]	2P*<3/2>	jK	5	20	32	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	2.63319	2.61867	R_M	spectra_raw/queue2/KrI.tsv
36	1	2	2	1.45565	0.19036	2[1/2]*	2P*<3/2>	jK	4	20	34	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	1.45551	1.47398	R_M	spectra_raw/queue2/KrI.tsv
36	1	2	2			2[3/2]*	2P*<1/2>	jK	4	20	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	2	2	1.23945	0.32757	2[3/2]*	2P*<3/2>	jK	4	20	34	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	1.25894	1.40933	R_M	spectra_raw/queue2/KrI.tsv
36	1	2	2			2[5/2]*	2P*<1/2>	jK	4	19	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	2	2	1.27794	0.12890	2[5/2]*	2P*<3/2>	jK	4	20	34	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	1.27609	1.31256	R_M	spectra_raw/queue2/KrI.tsv
36	1	2	2	1.35829	0.13739	2[7/2]*	2P*<3/2>	jK	4	20	34	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	1.36268	1.40406	R_M	spectra_raw/queue2/KrI.tsv
36	1	3	2	0.03068	0.02381	2[3/2]	2P*<3/2>	jK	4	20	32	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	0.03105	0.03089	R_M	spectra_raw/queue2/KrI.tsv
36	1	3	2			2[5/2]	2P*<1/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	3	2	0.01477	0.00671	2[5/2]	2P*<3/2>	jK	4	20	29	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	0.01439	0.01586	R_M	spectra_raw/queue2/KrI.tsv
36	1	3	2			2[7/2]	2P*<1/2>	jK	4	4	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/KrI.tsv
36	1	3	2	0.00745	0.00575	2[7/2]	2P*<3/2>	jK	4	20	24	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	0.00680	0.00807	R_M	spectra_raw/queue2/KrI.tsv
36	1	3	2	0.02447	0.00585	2[9/2]	2P*<3/2>	jK	4	20	27	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	series	no	0.02387	0.02494	R_M	spectra_raw/queue2/KrI.tsv
36	1	4	2	0.00620	0.00000	2[11/2]*	2P*<3/2>	jK	5	5	2	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	single-n	no	0.00620	0.00620	R_M	spectra_raw/queue2/KrI.tsv
36	1	4	2	0.00891	0.00000	2[5/2]*	2P*<3/2>	jK	5	5	2	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	single-n	no	0.00891	0.00891	R_M	spectra_raw/queue2/KrI.tsv
36	1	4	2	0.00110	0.00000	2[7/2]*	2P*<3/2>	jK	5	5	2	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	single-n	no	0.00110	0.00110	R_M	spectra_raw/queue2/KrI.tsv
36	1	4	2	-0.00156	0.00000	2[9/2]*	2P*<3/2>	jK	5	5	2	112914.433	Kr_II_(4p5_2P*<3/2>)	parent-matched	usable	single-n	no	-0.00156	-0.00156	R_M	spectra_raw/queue2/KrI.tsv
2	1																				no_table_on_disk
3	1	0	2			2S		LS	2	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/LiI.tsv
3	1	1	2			2P°		LS	2	4	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/LiI.tsv
3	1	2	2			2D		LS	3	4	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/LiI.tsv
4	1	0	1			1S		LS	3	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/BeI.tsv
4	1	0	3			3S		LS	3	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/BeI.tsv
4	1	1	1			1P°		LS	2	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/BeI.tsv
4	1	1	3			3P°		LS	2	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/BeI.tsv
4	1	2	1			1D		LS	3	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/BeI.tsv
4	1	2	3			3D		LS	3	3	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/BeI.tsv
5	1	0	2	0.92172	0.32363	2S		LS	3	10	8	66928.04	B_II_(2s2_1S<0>)	positional — NIST table convention	usable	series	yes	0.90472	0.87780	R_M	spectra_raw/queue2/BI.tsv
5	1	0	4	0.99291	0.00385	4P*	3P*	LS	3	4	4	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	series	no	0.99219	0.98953	R_M	spectra_raw/queue2/BI.tsv
5	1	1	2	0.43700	0.00020	2D	3P*	LS	3	3	2	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	single-n	yes	0.43700	0.43710	R_M	spectra_raw/queue2/BI.tsv
5	1	1	2			2P	1P*	LS	3	3	0	140324.55	B_II_(2s.2p_1P*<1>)	parent-matched	unusable — no members below limit		yes			R_M	spectra_raw/queue2/BI.tsv
5	1	1	2	0.47161	0.02394	2P	3P*	LS	3	6	6	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	series	yes	0.47562	0.46509	R_M	spectra_raw/queue2/BI.tsv
5	1	1	2	0.53527	0.19569	2P*		LS	2	9	11	66928.04	B_II_(2s2_1S<0>)	positional — NIST table convention	usable	series	yes	0.56817	0.52386	R_M	spectra_raw/queue2/BI.tsv
5	1	1	2	0.35997	0.00000	2S	3P*	LS	3	3	1	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	single-n	yes	0.35997	0.35997	R_M	spectra_raw/queue2/BI.tsv
5	1	2	2	0.03816	0.10803	2D		LS	3	39	43	66928.04	B_II_(2s2_1S<0>)	positional — NIST table convention	usable	series	yes	0.03314	0.07963	R_M	spectra_raw/queue2/BI.tsv
5	1	2	2	0.25442	0.00031	2D*	3P*	LS	3	3	2	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	single-n	yes	0.25442	0.25458	R_M	spectra_raw/queue2/BI.tsv
5	1	2	4	0.18383	0.11909	4D*	3P*	LS	3	5	7	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	series	no	0.17605	0.25844	R_M	spectra_raw/queue2/BI.tsv
5	1	2	4	0.05118	0.00063	4P*	3P*	LS	3	3	3	104263.58	B_II_(2s.2p_3P*<0>)	parent-matched	usable	single-n	no	0.05125	0.05161	R_M	spectra_raw/queue2/BI.tsv
5	1	3	2	0.01382	0.00449	2F*		LS	4	11	13	66928.04	B_II_(2s2_1S<0>)	positional — NIST table convention	usable	series	yes	0.01354	0.01535	R_M	spectra_raw/queue2/BI.tsv
6	1																				no_table_on_disk
10	1	0	2			2[1/2]°	2P°1/2	jK	3	4	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	0	2			2[3/2]*	2P*3/2	jK	12	20	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	0	2			2[3/2]°	2P°3/2	jK	3	4	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	1	1			1P*		LS	63	612	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	1	2			2[1/2]	2P°1/2	jK	3	4	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	1	2			2[1/2]	2P°3/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	1	2			2[3/2]	2P°1/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	1	2			2[3/2]	2P°3/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	1	2			2[5/2]	2P°3/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[1/2]°	2P°3/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[3/2]*	2P*3/2	jK	13	20	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[3/2]°	2P°1/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[3/2]°	2P°3/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[5/2]°	2P°1/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[5/2]°	2P°3/2	jK	3	3	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
10	1	2	2			2[7/2]°	2P°3/2	jK	3	4	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/NeI.tsv
11	1	0	2	1.63961	0.23160	2P*	1P*	LS	4	15	12	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	series	yes	1.67041	1.74325	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2	1.57204	0.45287	2P*	3P*	LS	4	16	13	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	yes	1.56216	1.55312	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2	-6.40190	20.28772	2P*,4P*	3P*	LS	7	13	4	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	yes	-7.81070	-19.36335	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2	-0.44242	0.00000	2P*,4P*?	3P*	LS	9	9	1	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	single-n	yes	-0.44242	-0.44242	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2	1.61755	0.00000	2P*?	1P*	LS	5	5	1	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	single-n	yes	1.61755	1.61755	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2	1.22708	0.63869	2P*?	3P*	LS	6	8	2	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	yes	1.22708	1.54642	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2	1.34857	0.02475	2S		LS	3	20	18	41449.451	Na_II_(2p6_1S<0>)	positional — NIST table convention	usable	series	yes	1.35076	1.34815	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2			2[1]*	1P*<1>	jK	4	10	0	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	unusable — no members below limit		yes			R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2			2[1]*	3D*<1>	jK	4	16	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2			2[1]*	3P*<1>	jK	5	10	0	307139.07	Na_II_(2p5.3s_3P*<1>)	parent-matched	unusable — no members below limit		yes			R_M	spectra_raw/queue2/NaI.tsv
11	1	0	2			2[2]*	3P*<2>	jK	4	10	0	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	unusable — no members below limit		yes			R_M	spectra_raw/queue2/NaI.tsv
11	1	0	4	1.56493	14.75494	4P*	3P*	LS	4	10	7	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	-1.07097	-13.09303	R_M	spectra_raw/queue2/NaI.tsv
11	1	0	4	1.26176	4.95102	4P*?	3P*	LS	6	9	3	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	-0.36841	-3.65901	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	1.13804	0.05041	2D	1P*	LS	4	4	2	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	single-n	yes	1.13804	1.16324	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	0.88647	0.00000	2D	3P*	LS	4	4	1	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	single-n	yes	0.88647	0.88647	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	1.12180	0.03400	2P	1P*	LS	4	4	2	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	single-n	yes	1.12180	1.13880	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	0.85615	0.02842	2P*		LS	3	20	36	41449.451	Na_II_(2p6_1S<0>)	positional — NIST table convention	usable	series	yes	0.85865	0.85576	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	1.06629	0.00000	2P*	3S	LS	4	4	1	572350.0	Na_II_(2s.2p6.3s_3S<1>)	parent-matched	usable	single-n	yes	1.06629	1.06629	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	1.15887	0.00000	2S	1P*	LS	4	4	1	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	single-n	yes	1.15887	1.15887	R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2			2[1]*	1S<0>	jK	4	19	0	41449.451	Na_II_(2p6_1S<0>)	parent-matched	unusable — no members below limit		yes			R_M	spectra_raw/queue2/NaI.tsv
11	1	1	2	9.32216	11.98973	2[1]*	3S<1>	jK	4	16	13	572350.0	Na_II_(2s.2p6.3s_3S<1>)	parent-matched	usable	series	yes	9.32342	15.32117	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.01488	0.00466	2D		LS	3	20	36	41449.451	Na_II_(2p6_1S<0>)	positional — NIST table convention	usable	series	yes	0.01422	0.01490	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.24597	0.00086	2D*	1P*	LS	3	3	2	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	single-n	yes	0.24597	0.24640	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.18712	0.08230	2D*	3P*	LS	3	4	2	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	yes	0.18712	0.14597	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.34747	0.68170	2P*	1P*	LS	3	20	18	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	series	yes	0.43480	0.82368	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.40245	0.06654	2P*	3P*	LS	3	4	4	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	yes	0.40369	0.43820	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.39144	0.08305	2P*?	1P*	LS	4	4	2	310212.41	Na_II_(2p5.3s_1P*<1>)	parent-matched	usable	single-n	yes	0.39144	0.43297	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	2	0.25177	0.36713	2P*?	3P*	LS	6	7	2	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	yes	0.25177	0.06820	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	4	0.12116	2.00129	4D*	3P*	LS	3	8	5	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	-0.52286	-1.80353	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	4	-0.33991	0.09232	4D*?	3P*	LS	5	6	2	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	-0.33991	-0.38607	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	4	-0.04256	39.13219	4F*	3P*	LS	3	9	8	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	-6.25213	-38.92856	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	4	-1.00904	1.48292	4F*?	3P*	LS	5	6	2	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	-1.00904	-1.75051	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	4	0.21561	0.15832	4P*	3P*	LS	3	10	5	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	0.21143	0.27284	R_M	spectra_raw/queue2/NaI.tsv
11	1	2	4	0.12220	0.28423	4P*?	3P*	LS	6	12	3	306373.77	Na_II_(2p5.3s_3P*<2>)	parent-matched	usable	series	no	0.19487	0.37333	R_M	spectra_raw/queue2/NaI.tsv
11	1	3	2	0.00159	0.00050	2F*		LS	4	20	25	41449.451	Na_II_(2p6_1S<0>)	positional — NIST table convention	usable	series	yes	0.00154	0.00161	R_M	spectra_raw/queue2/NaI.tsv
11	1	4	2	0.00042	0.00015	2G		LS	5	20	18	41449.451	Na_II_(2p6_1S<0>)	positional — NIST table convention	usable	series	yes	0.00040	0.00045	R_M	spectra_raw/queue2/NaI.tsv
11	1	5	2	0.00013	0.00003	2H*		LS	6	10	6	41449.451	Na_II_(2p6_1S<0>)	positional — NIST table convention	usable	series	yes	0.00013	0.00014	R_M	spectra_raw/queue2/NaI.tsv
12	1	0	1			1S		LS	4	6	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	0	3			3S		LS	4	6	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	1	1			1P°		LS	3	6	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	1	3			3P°		LS	3	6	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	2	1			1D		LS	3	5	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	2	3			3D		LS	3	5	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	3	1			1F°		LS	4	5	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	3	3			3F°		LS	4	5	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
12	1	4	0			G		unresolved	5	5	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/MgI.tsv
13	1	0	2	1.76093	0.05360	2S		LS	4	16	13	48278.48	Al_II_(3s2_1S<0>)	positional — NIST table convention	usable	series	yes	1.76709	1.75882	R_M	spectra_raw/queue2/AlI.tsv
13	1	0	4	1.85615	0.06439	4P*	3P*	LS	4	5	4	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	no	1.84238	1.79642	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	1.12650	0.17750	2D	3P*	LS	4	7	8	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	1.11995	1.02465	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	1.88963	0.00000	2D?	1P*	LS	4	4	2	108130.39	Al_II_(3s.3p_1P*<1>)	parent-matched	usable	single-n	yes	1.88963	1.88963	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	0.77072	0.69486	2D?	3P*	LS	8	11	5	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	0.71459	0.29403	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	1.28691	0.00505	2P	3P*	LS	4	5	3	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	1.28850	1.28677	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	1.29719	0.20958	2P*		LS	3	7	10	48278.48	Al_II_(3s2_1S<0>)	positional — NIST table convention	usable	series	yes	1.33674	1.28416	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	1.87464	0.00352	2P?	1P*	LS	4	4	2	108130.39	Al_II_(3s.3p_1P*<1>)	parent-matched	usable	single-n	yes	1.87464	1.87640	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	1.00069	0.13014	2S	3P*	LS	4	7	4	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	0.99344	0.92112	R_M	spectra_raw/queue2/AlI.tsv
13	1	1	2	0.60311	0.57613	2S?	3P*	LS	8	11	4	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	0.57264	0.25411	R_M	spectra_raw/queue2/AlI.tsv
13	1	2	2	-0.02021	0.63035	2D		LS	3	34	64	48278.48	Al_II_(3s2_1S<0>)	positional — NIST table convention	usable	series	yes	0.02489	0.27483	R_M	spectra_raw/queue2/AlI.tsv
13	1	2	2	0.53244	0.01378	2D*	3P*	LS	3	5	6	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	0.53270	0.53868	R_M	spectra_raw/queue2/AlI.tsv
13	1	2	2	0.05270	0.03003	2F*	3P*	LS	3	4	4	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	series	yes	0.04867	0.05728	R_M	spectra_raw/queue2/AlI.tsv
13	1	2	4	0.24130	0.00490	4D*	3P*	LS	3	3	4	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	single-n	no	0.24089	0.24293	R_M	spectra_raw/queue2/AlI.tsv
13	1	2	4	0.14055	0.00785	4P*	3P*	LS	3	3	3	85671.4	Al_II_(3s.3p_3P*<0>)	parent-matched	usable	single-n	no	0.14123	0.14549	R_M	spectra_raw/queue2/AlI.tsv
