filename	md5	size_bytes	status	target_path	source_shard	conversation	created_at	versions	note
build_cavity.py	735cdacae7285b81a0cc62428036e5de	4264	RECOVERED	recovered/build_cavity.py	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
build_pdf.py	ea1e3f21192dc72e83ae830b04166a3c	58794	RECOVERED-BY-WRITE	recovered/build_pdf.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
bundle.b64	8e1bcbcff1a56689a67485b8a572ea1e	16324	RECOVERED	recovered/bundle.b64	2026-08/07a65613-f2d2-4811-9504-2ea3a3451236.json	67	2026-08-30T01:48:58.825898Z	1	
c1.py	d487d272a54b799f931a3fe316143878	4695	RECOVERED-BY-WRITE	recovered/c1.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
c1_interacting.py	016500852aeb44080ac43f985675aa43	4614	RECOVERED	recovered/c1_interacting.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	1	
c1p.py	b682cd0ab21fdbb870b737a82e8a24fc	5017	RECOVERED	recovered/c1p.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
c2.py	8f1a0b98c075364228d8ec301044b72e	4550	RECOVERED	recovered/c2.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	1	
c3.py	f4afbd1c9d284968c4203c972db0e32a	2499	RECOVERED	recovered/c3.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	1	
c4.py	dbca56a995ca33a0c724dd41bf80bfdb	2661	RECOVERED	recovered/c4.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	1	
c57.b64	609d8250ff624ceda3b00f1b67f11be4	4376	RECOVERED	recovered/c57.b64	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	1	
c58.b64	6ad58df969671cdd1767cbdfd18aedc9	11208	RECOVERED	recovered/c58.b64	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	1	
caI.py	78af97eb9f45a6602d99135a664c386b	1736	RECOVERED	recovered/caI.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
cal.py	330748617f3ebc073d9b3162dc23762c	3932	RECOVERED	recovered/cal.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
cal2.py	0ba27a006f0671bbd2504836a8746008	3828	RECOVERED	recovered/cal2.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
calib.py	423f2e98b326ea6db22cf6d9b3c7616d	2472	RECOVERED	recovered/calib.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
canary.py	2b1d9e4cdfa04bae3a90a49fc8743aaa	4013	RECOVERED-BY-WRITE	recovered/canary.py	2026-08/545a3a19-0868-41a0-ad3d-c7d7b4ece6ee.json	LCP56	2026-08-20T15:53:56.831905Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
cand_i.py	134007c3193018117ef9e30527c3ca6a	2930	RECOVERED	recovered/cand_i.py	2026-08/ea576d33-f746-4c52-a004-0a6875ea5ee2.json	LCP31	2026-08-17T20:27:11.046717Z	1	
canfail.py	8e8e2e4f702ece35c0f30fc545857dda	818	RECOVERED	recovered/canfail.py	2026-08/bcd16aa1-64be-45ee-8721-b093676bea7e.json	LCP74	2026-08-21T13:54:57.346955Z	1	
caps.py	25d99e29dfc21f46762ed2ff10e5fb56	810	RECOVERED	recovered/caps.py	2026-08/0789881b-bbd0-494c-9e81-afd6466cf464.json	57	2026-08-29T00:07:33.260678Z	3	
caps.py	76724d858e6db1a0f8bd17a043fb40f6	3210	RECOVERED	recovered/caps__76724d85.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	3	
caps.py	163a1d7c902d57394272aa1b913d9349	2212	RECOVERED	recovered/caps__163a1d7c.py	2026-08/71fbff63-e72f-4fe7-8074-bb60a026dfcb.json	time travel	2026-08-01T22:15:28.010704Z	3	
caps_table.py	8c08a59ca49a8062f2c1dbe10ea7e8f9	617	RECOVERED	recovered/caps_table.py	2026-09/e35e03b2-ec2a-472f-a7e1-2c3d36a03700.json	Acknowledgment	2026-09-01T20:19:29.555986Z	1	
capsweep_arrows.py	e496507f2b233110c885866ec52f1bd6	2180	RECOVERED	recovered/capsweep_arrows.py	2026-08/71fbff63-e72f-4fe7-8074-bb60a026dfcb.json	time travel	2026-08-01T22:15:28.010704Z	1	
catchup.py	02eecbf68a237881b4d5ac902802e467	22381	RECOVERED-BY-WRITE	recovered/catchup.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
catchup2.py	0caac3410905afd49cf520d167ce6aa8	12165	RECOVERED-BY-WRITE	recovered/catchup2.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
cav.py	66412cd21102d0a66d32b1f2831b2691	4839	RECOVERED-BY-WRITE	recovered/cav.py	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
caveat.py	595e7be4961df8b4226e0573ccb17c29	3666	RECOVERED	recovered/caveat.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
cc97.py	a307a835e475f28c8ef153d60e86d9ba	1989	RECOVERED	recovered/cc97.py	2026-08/7a51dc91-d32d-4142-9a8c-d09b55918de8.json	LCP94	2026-08-23T02:20:16.832496Z	1	
cc98.py	45309771988488061e081bae7648ca8c	2775	RECOVERED	recovered/cc98.py	2026-08/9392e82b-1072-4c00-8034-6b552ded6df9.json	LCP95	2026-08-23T04:24:09.053670Z	1	
cc99.py	27725342fb071888afe4c163f1464691	2339	RECOVERED-BY-WRITE	recovered/cc99.py	2026-08/095f5aac-b521-408f-9743-927422aaafaf.json	LCP96	2026-08-23T14:10:51.822250Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
cc99b.py	c35f597963f963247271fc0125c4f1cd	1941	RECOVERED	recovered/cc99b.py	2026-08/095f5aac-b521-408f-9743-927422aaafaf.json	LCP96	2026-08-23T14:10:51.822250Z	1	
cclose.py	a198119b6855dfdb7281061a46ed2095	2710	RECOVERED	recovered/cclose.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
cclose2.py	43297b57f1517f2f3797db8d813aee58	2337	RECOVERED	recovered/cclose2.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
ceil.js	3c4dea2e49a12d6db7cdff3b823ff557	3671	RECOVERED	recovered/ceil.js	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
ceil.py	e14c4b6b35d7cc9ba7bdd9be2d9815ae	2815	RECOVERED	recovered/ceil.py	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
celest.py	bf0e842e170e2bdb55f9bd0f2ba2da22	6370	RECOVERED	recovered/celest.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
cellcut.py	40f0ac0a81d6945ac77a1d0e83e3f1e3	1569	RECOVERED-BY-WRITE	recovered/cellcut.py	2026-08/889ee262-750c-4d4c-9acc-4e7add47b5be.json	LCP26	2026-08-17T04:45:23.126907Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
cellcut_run.py	eeb03d8e07697a5e23eea5f08ba3a198	1703	RECOVERED-BY-WRITE	recovered/cellcut_run.py	2026-08/889ee262-750c-4d4c-9acc-4e7add47b5be.json	LCP26	2026-08-17T04:45:23.126907Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
census.py	7ece7f1de7acf638d7c052df03d3c272	885	RECOVERED	recovered/census.py	2026-08/dd6f1a2a-6406-4938-a9c8-559d5e0036a0.json	Book-layer work and memory systems	2026-08-28T19:12:49.293382Z	1	
census37.sh	3748a8707c5c62d0adef2fad436ea311	559	RECOVERED	recovered/census37.sh	2026-08/0b9204c9-f5ca-4acd-b302-92a25b5073ae.json	LCP35	2026-08-17T23:29:40.206389Z	1	
census4.py	46639c87f93fd755bd1bbdf9dcaba766	4260	RECOVERED	recovered/census4.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
centre.py	e9f7f22ece3c2ce4f73ed469462c5fa1	2945	RECOVERED	recovered/centre.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
certificate.py	ce2b3671d9e70582520fc25f2b6c2cfe	986	RECOVERED	recovered/certificate.py	2026-08/4b5a4870-c74d-41bc-ba64-4e39fc09b8c0.json	60	2026-08-29T04:23:28.658479Z	1	
cf.py	6a53657cbb1fa6a1dc145a2970a7842b	4362	RECOVERED	recovered/cf.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
cf2.py	df836bf5ff09db5de7a7ca9d1ea9d830	4494	RECOVERED	recovered/cf2.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
cfg.py	8c1787b6e8cd7a4232c45008b0e5aabf	1261	RECOVERED	recovered/cfg.py	2026-08/8cae9dde-cfb7-4416-8859-e412b78b8346.json	Lowdin challenge progress	2026-08-16T00:10:52.730255Z	1	
cgraph.py	e97dbfe9cf37501360925385b11aa3d0	3008	RECOVERED	recovered/cgraph.py	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	1	
chain89.py	1b6cca528ed969287e8b088527d9d0b2	6225	RECOVERED-BY-WRITE	recovered/chain89.py	2026-08/b4606bce-5a54-479f-b6c4-adb43af6fdf1.json	LCP86	2026-08-22T15:26:26.113853Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
chain90.py	2bb6173c10dd3a9bc37431b143ee16e3	6971	RECOVERED-BY-WRITE	recovered/chain90.py	2026-08/f9433a65-9916-43da-be2b-65e443c5fd22.json	LCP87	2026-08-22T15:45:21.020705Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
chan.py	51fdb38baba1442ed3aa3518039d38f1	2129	RECOVERED	recovered/chan.py	2026-07/624f002f-b128-475f-979e-d65e85fc991d.json	Practical applications of the lattice framework	2026-07-27T17:24:38.528122Z	1	
channels.b64	c34aebf77db13b16cd127c41b5d87db1	22368	RECOVERED	recovered/channels.b64	2026-08/fe1e261f-7ec8-4169-bf2c-ea0e843bd02b.json	I'll	2026-08-26T21:18:24.578352Z	1	
channels.py	2bc2a8a296ee8b4cf45ca546b8b01bec	325	RECOVERED	recovered/channels.py	2026-08/19f0d9d5-fc9b-49ba-ae18-4d247ca50c83.json	Rebuild 11	2026-08-24T18:23:54.440794Z	2	
channels.py	cf7807a1430313eb695729cc3bf9dd46	3681	RECOVERED	recovered/channels__cf7807a1.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	2	
charac.py	6030a2e42793a6fda4230a1583a5fea0	3447	RECOVERED	recovered/charac.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
charge.py	50517209a74957b5eef18ebc48c29857	3045	RECOVERED	recovered/charge.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	1	
chargers.py	24a0617d2f988264de0d4aa0192071bd	3338	RECOVERED	recovered/chargers.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	1	
charlattice.py	0a13a87ee18477e4503eadf2e0bc0f26	3896	RECOVERED	recovered/charlattice.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
chart.py	c191b5128d2dc73e5ec92053c74793a6	5174	RECOVERED	recovered/chart.py	2026-07/d175ab4c-e19d-465e-acbc-447f0620a8cc.json	Lattice formalism for electronic occupancy sequencing	2026-07-27T00:09:19.704787Z	1	
check.py	56ee43deaf21077493d863fb251373cc	3599	RECOVERED	recovered/check.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	2	
check.py	cb5066dee55adb0620e22a2940a4424d	3764	RECOVERED	recovered/check__cb5066de.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	2	
check_caps.py	55e52d7a05dd933860c93d8ea5075b8f	718	RECOVERED	recovered/check_caps.py	2026-08/4b5a4870-c74d-41bc-ba64-4e39fc09b8c0.json	60	2026-08-29T04:23:28.658479Z	1	
check_comp.py	dbba0c466bf2c7f4f9ffdb0cc68b1923	2166	RECOVERED	recovered/check_comp.py	2026-08/4b5a4870-c74d-41bc-ba64-4e39fc09b8c0.json	60	2026-08-29T04:23:28.658479Z	1	
check_d1.py	186554e80f4deb6643099c1f5d212bf8	1601	RECOVERED	recovered/check_d1.py	2026-08/be1d4a5f-a873-4c8a-9ecc-679b2e070be8.json	LCP50	2026-08-19T23:15:48.399915Z	1	
check_main.py	395c53eeaa75f753a3eb01b08a01a605	861	RECOVERED	recovered/check_main.py	2026-08/4b5a4870-c74d-41bc-ba64-4e39fc09b8c0.json	60	2026-08-29T04:23:28.658479Z	1	
chem2.py	608af9733bbe1786cd30238a0893b50f	3149	RECOVERED	recovered/chem2.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
chem3.py	bdb96be251ecd986658ba507645e8a55	4100	RECOVERED	recovered/chem3.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
chem4.py	e8cd480e6ed6e66dfa8fd23ad6e46925	3815	RECOVERED	recovered/chem4.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
chg.py	ac3391443945affc2e7d40b43cf677ea	3885	RECOVERED	recovered/chg.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
chgNe.py	2960208eb07b8c929e7955a01e244666	1912	RECOVERED	recovered/chgNe.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
chk.py	b76037b314b9cb88696bc523eefde362	1022	RECOVERED	recovered/chk.py	2026-08/46d15e47-bc24-45e7-8ed1-e3028bef9638.json	Rebuild 4	2026-08-24T00:50:47.049618Z	2	
chk.py	1698cdba9387ce650406e22bb92068b6	2580	RECOVERED	recovered/chk__1698cdba.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	2	
chswitch.py	b184b13dcea26248660fa536ca77236a	3973	RECOVERED	recovered/chswitch.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
ci2.py	d72f96963d9b70dbabd49fb6fa4eb614	6806	RECOVERED-BY-WRITE	recovered/ci2.py	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	2	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
ci2a.py	7e442724fe2e163951e3e564eb05ba45	3895	RECOVERED	recovered/ci2a.py	2026-08/e7924d2b-3d7e-4b39-adf7-f72473113fde.json	LCP68	2026-08-21T02:21:18.311201Z	1	
ci2b.py	b21284d53ac0407192117ecf1f862706	7055	RECOVERED-BY-WRITE	recovered/ci2b.py	2026-08/f6c82a04-35c5-401b-a480-91de409a462c.json	LCP70	2026-08-21T03:21:32.296578Z	2	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
cinf.py	527806c39db9fd6378d320b98d376732	2339	RECOVERED	recovered/cinf.py	2026-08/be1d4a5f-a873-4c8a-9ecc-679b2e070be8.json	LCP50	2026-08-19T23:15:48.399915Z	1	
cinf2.py	69651d46468dd0108b8f71af544ffbd1	3775	RECOVERED	recovered/cinf2.py	2026-08/4607f84d-6301-48cd-bc56-cf48340bb189.json	LCP57	2026-08-20T16:19:58.137952Z	1	
circ.py	0416d58729ba94720ce0a2e57aff3d77	1862	RECOVERED	recovered/circ.py	2026-08/674b7a98-7642-4830-b0ec-7a95626e04d3.json	LCP62	2026-08-20T21:56:14.970041Z	1	
circ2.py	604620547cc70fd8f177a81553f663ea	1767	RECOVERED	recovered/circ2.py	2026-08/674b7a98-7642-4830-b0ec-7a95626e04d3.json	LCP62	2026-08-20T21:56:14.970041Z	1	
cites.py	ec3a94539b76ed49534dd4bfd1e636ef	2221	RECOVERED	recovered/cites.py	2026-08/04a06ea9-2cb4-4cb1-a309-78d91951af60.json	Rebuild 3	2026-08-24T00:22:28.963342Z	1	
cl.py	44255634d33709a03cd822520e26597c	4480	RECOVERED	recovered/cl.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
class_hfs.py	7601633cc15fa4919b4b7898adec3ea3	2533	RECOVERED	recovered/class_hfs.py	2026-08/348d8106-2350-450d-b30e-4c9ae3d04fbb.json	LCP6	2026-08-16T06:09:40.263347Z	1	
clat.py	3c865bfe8dd673a031cf839acec714ad	3599	RECOVERED	recovered/clat.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
clique.py	a9562dda36d860ae6e69b07fd9406580	2217	RECOVERED	recovered/clique.py	2026-08/8b68f3be-1f48-48f0-b517-083ffe269005.json	Lowdin challenge solution work	2026-08-15T19:08:45.689264Z	1	
close.py	89b84c7829bf052a2cb2229e5b900f4f	3016	RECOVERED	recovered/close.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	2	
close.py	555ef96c6312f15712a5c6e103b9d7c4	4525	RECOVERED	recovered/close__555ef96c.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	2	
close1.py	2dd01f5946af08f34e4467855ad47a8f	7051	RECOVERED-BY-WRITE	recovered/close1.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
close2.py	c2dd49bf8b4d8987ff9bcb1335a0a040	5951	RECOVERED-BY-WRITE	recovered/close2.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
close232.py	726638208869897ee43c37958bde83dc	3760	RECOVERED	recovered/close232.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
close3.py	08764f30c060bc068e11888de99ba44b	16350	RECOVERED-BY-WRITE	recovered/close3.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
closeB1.py	82ebb1558a3dffd2284d6ea8b01db3ae	5932	RECOVERED-BY-WRITE	recovered/closeB1.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
closeB2.py	6090769c0143d9062e18d589ef489830	8713	RECOVERED-BY-WRITE	recovered/closeB2.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
closeC.py	865b11f4681f43e5466f1126d9eff506	3468	RECOVERED	recovered/closeC.py	2026-08/71fbff63-e72f-4fe7-8074-bb60a026dfcb.json	time travel	2026-08-01T22:15:28.010704Z	1	
closeall.py	31c411697ef242716a27fd30abb8b957	2930	RECOVERED	recovered/closeall.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
closedform.py	47fc91025fd5e09ad01add515f7e2c79	3126	RECOVERED	recovered/closedform.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
closemath.py	f52be558d85a52e8ab98a2126bda2ff3	6715	RECOVERED	recovered/closemath.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
closure.py	b412a1b0a0c2aa05b51e6eb9995ac8f1	1512	RECOVERED	recovered/closure.py	2026-07/d175ab4c-e19d-465e-acbc-447f0620a8cc.json	Lattice formalism for electronic occupancy sequencing	2026-07-27T00:09:19.704787Z	1	
closure_chunk.py	195612e7e3e9217ddebf9756e1ec122a	840	RECOVERED	recovered/closure_chunk.py	2026-08/2f6e0568-b5bc-4709-8eca-7c64aeea87bb.json	62	2026-08-29T16:33:46.205793Z	1	
closure_fast.py	242b4825d399ebc4845859f69de3b398	1137	RECOVERED-BY-WRITE	recovered/closure_fast.py	2026-08/2f6e0568-b5bc-4709-8eca-7c64aeea87bb.json	62	2026-08-29T16:33:46.205793Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
closure_np.py	a20d4575163de1d1d359db5533213f0d	804	RECOVERED	recovered/closure_np.py	2026-08/2f6e0568-b5bc-4709-8eca-7c64aeea87bb.json	62	2026-08-29T16:33:46.205793Z	1	
cmpgates.py	a61c76d6a54aef92e48c4013295ad3bf	606	RECOVERED	recovered/cmpgates.py	2026-08/5764481b-4e69-4c8f-b06f-1d03ff7927b8.json	LCP32	2026-08-17T21:18:38.627873Z	1	
coherent.py	433e10aa86b7a154a2eb1567e1d7f012	3819	RECOVERED	recovered/coherent.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	2	
coherent.py	11bae30ed41cd0fcee61ec62010262ed	4401	RECOVERED	recovered/coherent__11bae30e.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	2	
collection-list.md	8492e386459578717d726cca5d645e3c	3773	RECOVERED-BY-WRITE	recovered/collection-list.md	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
committed.md	c7c37b8f879a098eef44d1a076b15ab6	1070	RECOVERED-BY-WRITE	recovered/committed.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
committed2.md	f97be0351b080ca3ea08c43fd473d46d	1252	RECOVERED-BY-WRITE	recovered/committed2.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
committed3.md	de74b74b09998805e7712745c97771ec	1041	RECOVERED-BY-WRITE	recovered/committed3.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
committed4.md	daff69dabfac9b02539fc6404fbe8ab4	737	RECOVERED	recovered/committed4.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
committed5.md	4b2ebd05d5278f316fc7418209e89e24	903	RECOVERED	recovered/committed5.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
committed6.md	8d9f1ac4147bd0666dafb129782e1965	1122	RECOVERED	recovered/committed6.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
committed7.md	eea17ce62a93faf84ecea6693197d18e	890	RECOVERED	recovered/committed7.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
committed8.md	edc1c565c363b892df207854bc99439c	1149	RECOVERED	recovered/committed8.md	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
committed_em.md	05f00dc3d3a1515501a2aba0d0308a2d	826	RECOVERED	recovered/committed_em.md	2026-08/772ee035-9e1d-42cc-b093-26dc651c5a6e.json	electromagnetism 2	2026-08-01T02:14:38.843013Z	1	
